tweet,label
The most prevalent one recently? His horrifically poor mishandling of the pandemic means I'm still.having to wear a mask and my older parents are still stuck in their house.,0
Grab a Covid mask so you can breathe and a wet wash cloth for your eyes.,0
"Don’t forget: when you’re walking to your table or standing at the bar you have to wear a mask because you will infect everyone, but the second you sit down the virus transmission knows you’re sitting and freezes &amp; you’re totally in the clear so go ahead and take your mask off 👍",2
If you scared because of the virus transmission don’t be because is very low right now. And you just have use your judgment about the guidelines. Wear mask and distance yourself. Almost all the business is open. You should came .,0
"Wear a mask.  Protect yourself, your family, your friends, your neighbors and your community.  Covid does not recognize if you are a Republican or a Democrat. It does not discriminate and can kill you just like prejudice and hatred.  We are better together then divided.",0
I wont wear a mask breathing in my own air  wake up people your breathing in your own bacteria I dont think this is about covid it's about sextrafficing people it's about prosecuting them covid is used as a pawn of distraction,1
"""While fears of a “second wave” of #coronavirus continue to plague other European countries that completely locked down and enforced draconian face mask rules, #Sweden has recorded barely a trickle of #COVID cases and deaths so far in August. @CDCgov @WHO https://t.co/4Nfd39GYUO",2
"In the midst of the coronavirus pandemic nearly 50 public health leaders have been fired or resigned since April, mostly over mask ordinance disputes https://t.co/pwbJeEZMe5",2
"Today my @SouthwestAir hostess rubbed me the wrong way when she announced “ make sure you social distance, blah, blah, blah... and wear your mask, blah, blah, blah.” Totally disregarded the concern for this pandemic we’re living in!",2
"Not a day goes by where I’m not terrified out of my mind losing more people I love, and some of you have the fucking nerve to still dine-in? To dismiss this pandemic as some sort of hoax? To vehemently protest against wearing masks, and even forge fake ass doctor’s notes?",0
"Anyone else thinks about how the (post?) 2020 shows/movies will look like? No handshakes? Masks? No hugs? No gatherings with more than 1k pipo? 
Really curious how corona influences that kind of stuff.",2
"Latest Covid Updates:-
Total Cases : 20,535,496 
Recovered : 13,457,354
Deaths : 746,154
Active Cases :[]

 Wear a mask &amp; Stay home, Stay Safe",0
Mandates are not laws.  These Mandates are coming from the health department.    The powers that be are lying to us about this virus and masks. People are waking up. Lawsuits are be filed from lung infections maskmouth and other complications of overwearing these face diapers.,1
"I vote for you too f you can come up with the solution for pandemic. I give someone a $1 million if you can solve what no one else has.  Cry and pt finger. The truth is it’s the ppl fault.  Parties, no mask, protestors.  It’s the president fault.  I haven’t seen joe helping out",0
Why do people think it’s fine to only pull their mask up when they walk past you lol anything to not fully comply I guess #COVIDIOTS #facemasks,0
"How is joe Biden, someone who actually wears a mask in public, has condemned Trump’s actions during this pandemic, and is willing to listen to medical professionals, MORE dangerous than trump in this scenario??",0
"I wonder if Jason Kenney's war on Alberta doctors and/or COVID-19 conspiracy theories, anti-mask hysteria, played a role in the recent brutal murder of a doctor in Red Deer.",2
Then the decent law abiding citizens need to arm up. The scourge that spread the virus will be out there robbing people and vicpol only arrest mask evaders!!!,2
"WHO:- wear masks, wash hand continuously ect..
After 6 month of pandemic who don't know these.. World need vaccine which WHO can't give us",0
"Today's going to be busy! Here's a cute pandemic panda for you to enjoy. Stay safe! 😷🐼
#WearAMaskSaveALife #coronavirus #covid19 #wednesdaymorning",0
Masks do NOT prevent the spread of a virus. N95 masks filter 95% of particles .03 microns or larger. A 'covid' particle is 0.1 micron. Viruses on droplets can be larger than 20 microns. Masks are DANGEROUS to every wearer of any age. Masks are a symbol of obedience &amp; submission.,1
Stay at home. Avoid crowded places. Wash your hands. Wear your masks. Sanitize. Viva! These are common statements in Kenya as we strive to fight the spread of the Covid-19 pandemic that is spreading across the world like wildfire. https://t.co/HpPMVjg4wU #SokoNews,0
I think it’s a cool idea. Everyone is making and selling masks from fitness centres to old navy to NHL fan shops. Everyone is affected by the pandemic.  I don’t think it was offensive question at all.,2
"Did you find his lack of being read the Russian bounties am interesting take?  How about the failures of his CoVid policies,  another interesting take.   Oh, the clorox,  lies and mask bashing... more interesting takes.   You should be king of his flying monkeys.",0
"The Halo Joe’s Summer Sale has been extended to August 31st! 20% off all items*! Open Mondays and Wednesdays 11:30am-2pm. The store is located in the Vasey building next to the main office. 
*Covid masks are not on sale 
#TheBrotherhood @Saints_ThePit @stahoops @SASaintsFB",2
"My oxygen levels are fine. Why refer me to a doc when y’all aren’t listening to them in the first place? I never said anything about mask STOPPING the virus &amp; logical people would research which ones work. But whatevs, ppl will do what they want, their choice but I’m doing fine.",2
"😷 How to wear a non-medical fabric mask safely during COVID-19:
Do’s and don’ts
— sharing a COVID-19 Update.
Source: https://t.co/Hjv78Xa07M",2
What high Alart ? Without MASKS BEING COMPULSORY-Already we are losing the ball 🎳 waiting time bomb? Then you all understand how furious Covid19 is going to be &amp; then waste more public money to find out what went wrong while examples are there right across border Victoria🦠,0
thought processes with staying safe  during covid are amazing a security guard I see he has a new strategy every week to protect himself this week no mask no gloves hands me some dirty clip board in his sausage fingered hand but I have to park 3 trucks lengths away from the gate,2
"So...their logic is ""people without masks are dangerous and leave me vulnerable to the virus. Let me get closer to them.""? 
Can't fix stupid",1
Please RT: Why do we have to wear masks and social distance AFTER we’ve already recovered from Covid??!! There is no documented cases of reinfection anywhere in the world. Why isn’t anyone asking this basic question?? Start demanding answers!,2
"I spell it out for you.
Let's say the China virus is as big as a period .

A mask will block anything bigger than a 0

The virus slips right through.",1
"I used to like wonder woman now i just Wonder.  #SAD Where is the rope of truth? Pawn it? #sheeple #wonderwoman would have fought for justice for children, justice for freedom. She would not have hidden behind a stupid mask that does not prevent covid19.",1
"Covid-19 virus is 0.125 microns in size, Surgical masks block particles 0.1 microns in size or larger as you exhale, but do nothing as you inhale. N95 masks block 95% of particles 0.3 microns in size as you inhale. surgical masks only help keep others safe if you are out and sick",0
"First of all, Governor's cannot make LAWS!

Secondly, a virus is NOT CONTAGIOUS

Thirdly, GO FU$K YOURSELVES!!!

DO NOT TEST
DO NOT COMPLY
DO NOT MASK
DO NOT VACCINATE
https://t.co/XmK0qmbqhf",1
"kids face mask

#facemasksforsale  #facemask  #COVID19 #COVID__19 #Corona #CoronavirusPandemic #CoronaVirusUpdates #covid #giftideas #COVID   #KidsLivesMatter #kids  #StaySafe 

 https://t.co/jDmh4Li7us #findyourthing #redbubble",2
you have to be the shittiest parent I’ve seen. Deciding to not wear a mask during a pandemic because you think you’re smart when you have the IQ of a rockMaking fun of minimum wage workers who don’t get paid enough to put up with your horse shit. Hopefully your son is embarrassed,0
"In Israel, a coronavirus mask like no other - ​Pretty penny https://t.co/D8xajj2G54 via @economictimes Visit our News &amp; Magazine aggregator website: https://t.co/02jtMOR5AI
#vishnulive",2
"Hi, Are you keeping some distance, sanitizing, and wearing your mask? Good. Please keep doing your part. We care. Palliative Care in #COVID19 response. #palliativecare #Komeshacorona #ProtectTheHighRisk #coronavirus @MOH_Kenya",0
"Where are the masks folks???
Is the virus dead now the Harris took the stage.

It's not about the virus.  It was always about the Democrats...",2
It was great being able to spin some records again for The internationalsocietyorocknroll . 1st time since Covid took over the world! Wear those masks friends! #ISRNR #robinbanks #delshannon 📷: @woodubsonice https://t.co/cTajfkIH9j,0
"it's nothing! I had it done on saturday &amp; it tickled! I sneezed! Thank @pepsi not on the #nurse but DAMN I was CLOSE! She barely got back in time! #thankyou 2 all the #nurses &amp; #Covid_19 testers out there!
@BaptistHealthAR @COVID19Tracking #COVID19 #COVID #WearAMask #StayHome",0
"Kakuzu knew about covid, he always put mask even he working.

He’s strong.
He’s immortal.
He’s rich.

But the most imported : he’s masked.

Be like Kakuzu.",0
"Anyone with half  a brain knows this definitely isn't a winning strategy!!
Nothing about how they'll allow thousands to die by the second and are lying about and ignoring this DEADLY PANDEMIC?
Or how they encourage no MASK wearing 😷",0
"To be fair, the United States has thrown their hands up in the air and claimed that they could do absolutely nothing to prevent gun violence. 

Of course these kids are gonna say, “fuck it!” and skip wearing masks. 

Kids who are immune to bullets surely are immune to COVID!!",2
"So going with the info we do have:
- COVID is transmitted via aerisol
- airborne transmission is exacerbated by poor ventilation/AC
- heavy breathing transmits greater quantities of droplets
- generally speaking, people are SHIT at mask compliance",2
Just like in PA where the virus knows not to infect you if you're eating a meal at your table. It will get you if you get up to leave or use the restroom. So you have to wear a mask at those times.,2
"#CollegeFootball #ESPN #coronavirus #Covid_19 #BigTen #Pac12 #SEC #ACC  #WearAMask #America #sports #WednesdayThoughts #Trump 

Blame Americans who couldn't wear a mask for 6 months.",0
"We are suffering a steep recession due to an unneccessary #lockdown and a continued #ProjectFear (hence the mandatory mask wearing in shops), all based on exaggerated figures for #Covid19 deaths, now conveniently re-labelled as 'Coronavirus'.",2
Pink Teal abstract Flower Fashionable Face Mask https://t.co/U566AnSOYr via @zazzle #facemask #COVID19 #coronavirus #COVID #abstractart #floral  #flower #teal  #pink,2
"Nope. It's sad that some people can't handle the reality of Covid. So instead, they pretend it's no big deal because they can't cope with the truth. Wearing a mask during this pandemic is no more about control than requirements for you to clothe yourself in public.",0
I read a study months ago about the flue vaccine and mask wearing which suggested both actually increase the likelihood of contracting covid and also severity of the symptoms if someone has it. The study was conducted by the worlds leading vaccination centre.,1
"If your not 70 yrs old and in a nursing home you have a better chance of dying in a car accident than of covid. Facts don't care how you feel, and the stupid mask your wearing will actually spread your germs worse than if you didn't wear one. See Duke study.",1
"So were gonna ignore the fact that him being smart enough to know About this whole ass pandemic, yet he still Threw a fucking house party where no one wore a mask? Cause that’s stupid shit right there. And let’s forget he’s, gotten arrested about a couple million times",0
Yeah but you can’t alight wearing masks or not with playing or not. Read Harbaugh’s note and look into their program. You think they just don’t care about the virus??,2
"Masks weaken your immune system, Joe. They also have great potential in spreading the virus at a higher rate.

https://t.co/giEhwO1ph4",1
Although during this pandemic the Ethiopian government has closed schools &amp; some governmental organization and taken steps to reduce normal levels of travel &amp; everyone is ought to wear masks in order to reduce the spread of the virus.,0
"Back to office in times of corona.⠀
⠀
Production with Luis @fotobaeckerei and photo producer @jessikaboltze ⠀
⠀
#office #wearmask #corona #stockphoto #backtooffice #team https://t.co/UXdqmI1erz",0
Everyone that loves college football you can personally thank Donald Trump for it all being canceled for 2020. His pathetic handling of Covid &amp; mocking of masks &amp; scientists is to blame for it all. 165K Americans have lost their lives. Total sorrow &amp; death upon this land.,0
"#IndiaFightsCorona
 
While using a public transport to travel, make sure you wear your face-cover/mask and carry an alcohol-based hand sanitizer with you. 

#BadalkarApnaVyavaharKareinCoronaParVaar #TogetherAgainstCovid19",0
"He literally encouraged people to wear a mask, sure he could’ve done better- every leader would agree that they  could’ve did things differently. But blaming him a global virus that caused the 1000s of death around the world is bad faith argument.",2
"Sturgis motorcycle rally attendees lounge in bikinis, pack into bars, and mock mask wearers: 'It's like COVID does not exist here' https://t.co/LLKqjpwfTD via @Yahoo 

Wait til govt says #Covid19 deaths/sickness caused by THEM (the parents-kids-friends-neighbors) infected😮😠",0
"If the death rate, contagion rate, and recovery rate of the virus was exactly the same, but upon viral load your stomach burst open...do think that would convince people to wear a mask?",2
"It’s crazy 2 me that when I deliver patients 2 the ER, staff r wearing surgical masks &amp; working with sick people all day. They only don the higher masks when it’s a covid positive patient. How can staff work &amp; stay safe in an ER with sick people &amp; we can’t send our kids 2 school?",2
"New Normal is Here. Face Mask &amp; Face Shield On. Keep Safe Everyone!

#NewNormal #WearFaceMask #WearFaceShield #MGCQ #COVID19PH #Pandemic @ Kabankalan, Negros Occidental https://t.co/RHgDeBkxu6",2
"Planning to #Travel via plane? Here's some information from the @WHO, on the types of mask you should wear if your planning on traveling.

#FaveMasks #PandemicLife

https://t.co/jz6SQbnxlv",2
"🍒Sweden defeated Covid by using natural medicine: Adaptive &amp; Innate Immunity.  Take vitamin C hourly, Sauna, zinc.  If you get sick, do not wear a mask, stay home, U get sick pay. Schools &amp; jobs OPEN. Proving vaccines are unnecessary.  UNNECESSARY.",1
Governments do infringe on human rights. That doesn't mean vaccines and facemasking during a global pandemic is akin to the fucking Holocaust.,2
New COVID-19 outbreak being investigated at Corio Village Shopping Centre. Be safe out there Geelong #maskup #WashYourHands #GetTested   https://t.co/k0U3yN8eeM,0
"Day 6: The Torch of Dignity traveled to Savannah Jensen-- the owner of Saavy J. Savannah stepped up during the Covid-19 pandemic by sewing facemasks! She is stepping up for human rights and human dignity ""because what else is there to stand up for."" #ManitobansSteppingUp",2
After you tell everyone to mask up for the virus going into shops then drop this it all is believable to the non savvy which is the majority,2
"Being a part of a Dr. family, I can relate to this thread. Drs. are at a very high risk of exposure b/c they come in close contact with patients who may or may not have been infected with #Corona. The least we can do for them is: 1. #WearAMask 2. #PhysicalDistancing #Thread (1/n)",0
"Coronavirus live news: Lebanon sees record cases after blast; New Zealand's biggest city heads into #lockdownnz.
#NewZealand
#Corona
#COVID19nz
#COVIDー19
#WearAMask

 https://t.co/ipEtBe1YxA",2
@elrufai private schools in Goningora Kaduna are asking @waecnigeria students to pay #17500 extra on resumption after covid. #5000 for nose masks and sanitizers.parents and children are groaning badly,2
Just stop. You lost the argument. It's clear to see that. If you were blocking him for 'tweeting crap' you should have done it the first time he tweeted something. And he's not the one who doesn't wand to wear a mask while having sex to stay safe from a deadly virus.,2
Ok mask avatar. Why don't you tell us all what you do for a living other than troll Twitter and sow fear of a virus with a 99.97 recovery record?,2
#WearADamnMask #MaskUp #maskon #fuckin #maskon #COVIDIDIOTS #Covid_19 #covid19 #covid #justdoit #StayAtHome #StayHome #savealife #fuckRona sell #btc buy $nano,0
Ever wonder why @conman didn’t jump on the mask thing? He’s blaming China for this virus and yet China is supplying most of our masks. Seems like we could have started that production about six months ago or so…,2
people be complaining that corona is ruining everything but then proceed to go out without a mask??? like you’re the reason lmao,0
"167k dead 💀 Americans and counting from the Coronavirus pandemic and no strategic plan to stop 🛑 the virus 🦠, but our leadership is tweeting to be re-elected !!  We have to wear masks 🎭, social distances and millions can’t go to work ! How in Gods name can anyone sleep 😴😭😭",0
"Latest Covid Updates:-
Total Cases : 20,539,733 
Recovered : 13,457,923
Deaths : 746,246
Active Cases :[]

 Wear a mask &amp; Stay home, Stay Safe",0
Wait I keep seeing commercials for movies about to be in theaters and I’m not sure we are all living in the same world right now..... is covid now a thing of the past and have I been wearing my mask consistently like a loser for nothing 🤔🤔🧐,2
So im guessing all of those doctors who saw patients for flu symptoms without a mask BEFORE covid were all stupid? Lol. Now all of them are idiots wearing a mask. They were stupid then but NOW NOW they know better. lol,2
"The coronavirus that causes CoViD-19 is roughly 1,000 times larger than an oxygen molecule.

Are you saying that a big rig (virus) can easily fit through openings in a barrier (mask) that are too small for a roller skate (oxygen) to pass through?

If so, please explain.",0
"America, good old US of A. Currently boasting the fact a coloured lady  is to help Biden ! Watching the coverage just now it is CLEAR, and 100% they think this REAL Covid-19 thingy is No more, finished, ENDED. 30 + people all shoulder to shoulder herded together NO Masks 😨",2
i wish we could make it so that anti-mask people who act an absolute fool in public are forced to pay these huge medical bills for covid patients in the hospital,2
"“However, Shahab said masks are only one tool to prevent the spread of COVID-19 and schools should employ other efforts too, like reducing crowding.”

So, the govn’t doesn’t want to address the concerns of overcrowding in schools...what else you got? https://t.co/iqWmsCl4G9",2
"There was more danger present in the attempted arrest than there was allowing her to continue on. The Cops masks are not protection sufficient and exposed them to someone who could theoretically covid.

It's a tricky 1.

Use of force and detainment was excessive, however -",2
"Another covid q: mask-wearing. what are people doing, does this include going for a walk/run? or where most likely to bump into ppl (ie, supermarket, chemist etc).  must be safest to just do it everywhere right?",2
People are upset about mandating masks in Omaha. &amp; Omaha is a red zone. &amp; people here were making fun of people in the rest of the country for COVID. &amp; people in NE still think this is a joke. &amp; people still support Trump saying this is going to disappear. My 🎄 is up by Saturday,2
"Updated 2020 Word #Dictionary: 
1.Covid-19 
2.Pandemic 
3.Herd immunity 
4.Quarantine
5. Social distancing 
6. Abb. WFH
7. N95 
8. K95
9.Swab 
10. PCR
11. Hazmat suit 
12.Oximeter 
13.Jahil 
14. Anti-Maskers
15. Long Covid
16. Sputnik",2
"All locations should make masks mandatory.  The least consumers and employees can do is be respectful towards one another’s health. If you don’t believe in the virus, then shame on you. Quit being selfish, complaisant, and stay home unless absolutely necessary to go out.",0
lol some dipshit who thinks masks dont work and admits to helping spread the pandemic around is asking me if I'm a fool?,0
"We have lockdown, social distancing, masks and unprecedented economic destruction.

None have stopped Covid19 and they are clearly ineffective against flu.

None of it works. End it NOW!

@BorisJohnson @DUPleader @MarkDrakeford @NicolaSturgeon https://t.co/heKyPLUM9k",1
This microbiologist found lots of virus particles in the ventilation system at a location where an outbreak had taken place even if strict compliance to the use of face masks was adhered to. He was pressured not to publish his results and was told nobody had ordered the research.,2
"I’m at a point where I not only judge a person for not wearing a mask, I also judge a person based on the type of mask they’re wearing. #COVID #Masks",2
also nobody in my town takes covid seriously!! i highly doubt any students will wear masks. i’m not worried about me contracting it but my mom is ill i’m afraid she won’t do okay if she got it :(,0
"You could just use masks, dude, like every other country that has seen their covid numbers go down.",0
"They won the suit on the basis of science that said masks are basically useless and with limited evidence that they provide protection from spreading flu. COVID-19 has taken over, and the “science” has been changed to fit the current fear factor. @SuomenEduskunta @persut",1
"The top health boss of a nation which handled its coronavirus crisis very differently has labelled evidence around masks as “astonishingly weak”.

https://t.co/nUIHqCTikM",1
"I went to Florida during a pandemic and all I got was a ""Champion"" mask...
and a trophy...
and $300K in prize money...
and a berth in the CONCACAF. 
#RCTID",2
"Reopening our schools and the economy cannot be done safely or effectively unless we choose to follow the science. Public health is not a political issue.  Unless we can contain the community spread of COVID-19, we will not be on the winning side of this battle. #MaskUpMN",0
Imagine thinking going to a whole different country without masks vs riding around in a RV and social distancing while wearing masks are the same thing. Neither are valid but at least KNJ aren’t out risking everyone’s lives like Ayla’s been doing since the pandemic started.,2
This is why our #Canada borders are still closed because of people like you questioning why people are wearing masks pretty sure #USA is still in a major Pandemic,0
"This is the reality of our country. Government is totally failed to protect country from pandemic. All gov agencies icmr and others just saying wear a mask, wash hand and ect. They are doing nothing just dancing on direction of Paid  world health Organisation.",2
"Aren't masks mandatory in all Rutherford County Schools? If so, why isn't he wearing a mask? He's literally standing 2 or less feet from two people at a table and is in front of a covid safety sign.",2
"You will never shame or bully people into wearing masks. But if you tell people you're wearing a mask because you're waiting on your COVID test results, in my experience, they will put a mask on their face immediately. #MaskUp",2
How far the virus goes also depends on how a person is breathing. If they’re just breathing normally (especially w a mask) you’re probably ok at 6 ft. If they cough or sneeze the whole room is probably contaminated.,0
"Senior Men are in action tonight in round 4 of the IFC away to @Davitts1912.

Remember, 
🎫No ticket no entry. 
😷Wearing of face masks is encouraged. 
🧴Bring hand sanitiser. 
🛑DO NOT attend if you or somone in your household is displaying COVID-19 symptoms.

Good Luck 💙💛",2
If only there was a conspiracy spreading amongst the anti-mask faction about some new (imagined) threat (not COVID19) where the only known counter was wearing a mask. Perhaps tiny aliens that invade the body through the mouth and nose aiming to take control? #WearAMaskPlease,0
"France was the first country in Europe to ban Hijab in public. Now their is a huge penalty over not wearing a mask in public.
بیشک اللہ ہر چیز پر قادر ہے 
#COVID 
#CoronavirusPandemic",2
Let me get this straight ... masks that allegedly protect the wearer from a highly contagious pandemic-level virus are just tossed into a bin out in the open - and will be 'laundered and sanitized' and given to other people to wear?? OMG. WAKE UP EVERYONE.,2
"you put on the mask finally, back to the USA 2009 H1N1 Virus. Do you remember there is no nation attack U.S. In this period of cover-19, you must think about offer more assistance to the countries with outbreaks. You can't bite the hand that feeds you because of the election.",2
"Teachers are over the age of 50 meaning that they are at a higher risk of contracting the virus, spreading the virus, needing hospitalization from the virus, and dieing because of the virus. Just thought I'd let you know 😁! Have a good day and stay safe. And don't forget a mask!",0
If monk would wear a mask we woulda ended this virus 15 days! I like the SLOW THE CURVE approach myself or whatever the slogan was lol,0
"McConnell forgot his mask...not the COVID mask but the one he managed to hide behind for years &amp; now Kentucky folks are mad...

An economic crisis in Kentucky has workers, businesses furious with McConnell  https://t.co/KmkEEemDPd",2
Will there be realistic social distancing gameplay? Because if Karen isn't wearing a mask she's not welcome on my bus. #playstation #SocialDistancing #COVID19,0
"FLASH SALE ALERT!!!
Anne Ganda May Discount sa Lazada!! (will end in 10 hours)

Dengar Silicone KN95 Face Mask
95% Filtration with Replacement Filter (adults &amp; kids)

Discounted price of P339 : https://t.co/p9ZgNoCRpe

#facemask #KN95 #COVID19 #healthcare #safety #onlineshopping",2
"@megbitton would be absolutely devastated if @StevieNicks never sang again. Meg is my favorite, reach for the stars photographer and with that being said....I wear my mask! #WearAMask #MaskUp #megbitton #COVID19",0
"@lalpathlabs it seems Khanna Punjab branch is not fearful of virus .no patient is asked to wear mask ,no sanitizer available &amp; neither technician wear gloves or sanitises hands before sampling ..just keep on taking samples one after another without sanitising @capt_amarinder",0
Masks do NOTHING!!!!!!!! OMG you people!!!!! Don’t you get it!!!! This virus is here FOREVER!!!! Are you going to wear a stupid mask for the rest of your lives!!!!!!!??????,1
"tw// racism 
.
my dad is a scientist who doesn’t believe it’s trumps fault. he believes it isn’t severe and it’s just exploited by the media. he also doesn’t think it’s racist to call it the “china virus” and complains about having to wear a mask. he also doesn’t support blm.",1
"Neil, you're better than this. Viral transmission was suppressed by the lockdown, but that doesn't mean the virus has gone away. It's still active in the population and still lethal. Masks and social distancing help to keep its transmission rate low.",0
"Ahem...

https://t.co/KJWU6F6Uzj

:-)

All insurance is a scam and this pandemic proves just how untenable a third party payor system is. And M4A wont work either (see: “mask liberty or death”)

It’s easier to just pay the doc directly. :-)",2
"What's about a mask? Just about everything! It is your fellow citizen's protection. It is your protection. And if you do get coronavirus, it will likely be a less severe form. So why the fuss about masks?
#worldofsteel https://t.co/TCiNkxaSav",0
"It didn't have to be this way...we didn't need to have 168K Americans die from this virus. If Mike Pence, the fool in the Oval Office, McSally, Ducey and the other GOP leaders took this seriously and encouraged social distancing and masks initially, thousands would be alive.",0
"The @WHO, in repeated briefings, has said that communities should not abandon precautions, besides masks, such as physical distancing. #Pune #MaskUp #WearADamnMask #SocialDistancing #PhysicalDistancing #NewsAlert #COVIDUpdates
#COVIDー19 #pandemic2020",0
"In the midst of the coronavirus pandemic nearly 50 public health leaders have been fired or resigned since April, mostly over mask ordinance disputes
https://t.co/HpD5tAE2qP",2
"Visiting Grand Canyon this week. COVID permeates the environment &amp; conversations. 
The canyon is LITTERED with masks-disposable &amp; fabric. 
A woman visiting from CA sadly told me “We’re supposedly an epicenter, but I don’t know anyone who has had the disease. My daughter died...",2
"all of this talk about testing, false positives, masks vs no masks, vaccines vs HCQ... is distracting everyone from realizing that “covid” isn’t even a real threat at all.",2
"59,073 contacts of 5,706 #covid19 patients.

Detected CV in 11.8% of 10,592 household contacts

When initial patient was b/w 10-19? 18.6% of contacts tested positive

#bcndp &amp; #bccdc NO Mandatory Masks in #BCED schools.  

https://t.co/nuODpzHzxw #bcpoli #SafeSeptemberBC",2
Once again the ABC go with click bait for the twitter post. Here I’ll fix it for you “Moron refuses to abide by the emergency pandemic requirements of telling the police why she isn’t wearing a mask and gets violent when they arrest her.”,2
"LISTEN TO OUR NEW PODCAST: Wait Til You Hear This! 
Episode One:
Corona Don’t Care
American ”Hidden” History 
Truth About Testing
Top Stories Of The Week 
Our Message of the Week
If You Don’t Like Wearing A Mask, You Won’t Like Wearing A Ventilator
https://t.co/tCdr0Geqqs 05",0
"This is Trump's fault b/c he refused to take it seriously until it was too late. He was so obsessed w/ undoing everything Obama did that he threw out  our pandemic prep. He still refuses 2 wear a mask. He's desperately trying to lie his way out of the mess he caused, but he can't",0
"❤️morning
Yes,the economy if our country is in danger,open everything,re tla bona ko pele,but not forgetting rules and regulations of covid19 #mask n sanitizing
Refilwe Rantlhaku @Temba Unit D",0
Mask do not work! look on the side of the mask box- says it does not prevent COVID19 that’s like putting up a chain fence to prevent Mosquitoes or putting a towel in your exhaust pipe to prevent pollution! 😂You need to use common sense!! California needs to wake up! 🤪😬🙄😡,1
Here are some tips on proper ways to wear a mask!  Lets all help in the Fight Against #COVID-19 #StopTheSpread #WearAMask #StaySafe #GoodDay #Africa,0
"Anyone else running to borrow their teenagers acne medication to help with the “mask acne”? Nope, just me? 😳 #covidacne #maskacneisreal #38goingon13 https://t.co/8syBNot6ps",2
"“...Internal Affairs Division will investigate Kaminski's allegation that the officers who arrested him were not wearing masks to prevent the spread of COVID-19.”

@LansingPolice Officer Glenn Briggs should be reprimanded after he refused numerous requests to get outta my face",2
'The CDC says the coronavirus pandemic could be under control in four to eight weeks if everyone wore a mask starting now.',0
"Air droplets from the sky, covid-19 related?

Droplets by coughing? 

I have seen people without facemasks and make physical contact. I work with them daily 

Registers in my mind, people are overacting to the virus.",1
"Where exactly did Gabriel even imply COVID was a joke to him???? How is asking us, his fans, if we would be interested in masks with his logo????? How does that translate to him looking at COVID as a joke?? Seriously 😒",2
"Ok? I agree what she said was ignorant but she definitely has changed her opinion on COVID since the live, it’s just not a true depiction of her beliefs. She doesn’t care about contracting it because she lives alone, but she still social distanced and wears masks...",0
"What could Denmark's top doctors know-they can't be as smart as American doctors.  So there! 
 
Europe's Top Health Officials Say Masks Aren't Helpful in Beating COVID-19 | Jon Miltimore https://t.co/jgBRvt1gHz via @feeonline",1
Very bad example to lead...here we are with the Virus and these clowns flying everywhere polluting the world and potentially spreading the Virus....no mask no nothing....who gives them the right to do that!,0
"Dhanyawaad to @RSSorg 

From the Covid-recovered donating their plasma 2 opening shelters for returning migrants;

From distributing food packets 2 providing masks &amp; sanitisers; 

Donating TV sets for students 2 access virtual classes 

Helping conduct the last rites of victims.",0
"Also in Georgia - 900 students/staff quarantined due to Covid-19 exposure in a school that reopened and failed miserably to follow basic mask and social distancing requirements. Georgia, wake up.",0
"Tech millionaire arrested after wearing lacy thong as coronavirus mask in Norway
Don't taste the panties, it will only bring you trouble
 https://t.co/upsK82leAk",2
"Hello sweethearts I’ve been taking a break from social media for my mental health and to focus on studying I don’t know when I’ll be back, but however I want to remind  you that there’s a PANDEMIC still going on please wash your hands 🧼 and wear your masks be careful out there🧡",0
"Sadly, Dr Fauci said people shouldn’t wear masks in March.  Also, masks or not, I don’t think the virus would be complete gone and it’d be safe to have these players risk their lives for us fans",2
"I’m still having residual health concerns b/c of COVID &amp; I’ve tested negative twice since getting sick! 

Stay home if you can, wash your hands, social distance &amp; wear your mask!",0
"Fact check! 
Putting covid positive patients in nursing homes kills people!

Masks didn't help them! 

I will not wear a mask.............. If anyone Balks, I put one of these on!

The expressions I get are Priceless!

👇👇👇👇👇",1
"#maskoff 
#maskinginsanity 
#greedkills not a flu virus 
when has any government any politician any party EVER put the PEOPLE before their sick greedy interest in getting richer &amp; more powerful? 
YES? FUCKING NEVER #worldnews #plandemic the 1% of the 1% sick bastards rule YOU",1
"your administration screwed up it's pandemic response.

no amount of lying that it's Obama's fault is going to change that your incompetence, your refusal to insist on masks, to ""open"" america back up, &amp; attacking #Fauci will change that.

Own your mistakes.",0
"No not really, the virus isn't airborne. It will travel in airborne particulates like spittle. Which would easily be over 0.3 microns. So you're not blocking this virus you are blocking the carrier.

I still don't think that masks work, but for other reasons.",1
"Why are we still in this pandemic?
We make a strict mask policy but don’t teach people the proper mask hygiene &amp; how to wear it
And people can’t figure out how to not cough directly into their hands and not like wash them immediately after",2
"1) HYDROXYCHLOROQUINE WORKS

2) REMDESIVIR IS TOXIC

3) I DON'T NEED TO WEAR A SURGICAL MASK ESPECIALLY ON THE STREET BECAUSE THEY DON'T STOP VIRUSES

4) I DON'T NEED TO GET VACCINATED BECAUSE A TREATMENT EXISTS",1
You need to be working on these prisons and these boards. Yal deny a majority of some of the inmates and the backlog is ridiculous and unjust. And mask should be worn by the correctional officers since they the reason some of these prisons are getting COVID-19,0
"@POTUS spews BS he's done a great job w/ 164K+ #COVID19 deaths, one of the highest per capita rates in world&gt;Anti-science BS minimizing threat, culminating w/ Tulsa rally&gt;No mask or distancing required! #Trump2020+Pence =LOSERs&gt;YEA Hillary&gt;@CNN @NYTimes @FoxNews @MSNBC @JoeBiden",0
